gencode_gene_id,gencode_gene_symbol,cell_line,half_life_h,half_life_log2,source,normalized_half_life
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.17391304347826,1.120294233717711,BRIC-seq,-0.6908817426321291
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
,,HeLa_TetOff,2.1978021978022,1.13606154957603,BRIC-seq,-0.5560676716393236
